Text_clean,Idioma_Tecnica,Texto_Original,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate
bullshit stef police officer pepper spray stun gun number non lethal method immediate disposal real question version event hold true gun option officer go,en_original,bullshit stef police officer pepper spray stun gun number non lethal method immediate disposal real question version event hold true gun option officer go,1,True,False,False,False,False,False,False,False,False
Bullshit Stef Oficial de policía Pepper Spray Número de pistola no letal Método Inmediatamente Desmedio Pregunta real Versión Evento Sostenga Opción de Opción de armas verdaderas Go,es_translation,bullshit stef police officer pepper spray stun gun number non lethal method immediate disposal real question version event hold true gun option officer go,1,True,False,False,False,False,False,False,False,False
Bullshit Stef Police Officier de police Pepper Spray Sick Gun Numéro Méthode non létale ÉVITE DE QUESTION DES QUESTIONS VRAIS QUESTION Hold True Gun Option Office Go GO,fr_translation,bullshit stef police officer pepper spray stun gun number non lethal method immediate disposal real question version event hold true gun option officer go,1,True,False,False,False,False,False,False,False,False
Bullshit Stef Polizist Pfeffer Spray Stun Waffennummer Nicht -tödliche Methode Sofortige Entsorgung echter Frage Version Ereignis Halten Sie echte Waffenoption Offizier Go,de_translation,bullshit stef police officer pepper spray stun gun number non lethal method immediate disposal real question version event hold true gun option officer go,1,True,False,False,False,False,False,False,False,False
well society great good michael brown go rail get usher college life athletic scholarship brown killer like simpson find civilly liable know,en_original,well society great good michael brown go rail get usher college life athletic scholarship brown killer like simpson find civilly liable know,1,False,False,False,False,True,True,False,False,False
well society excellent nice michael brown go rail get usher college life athletic scholarship brown killer like simpson find civilly liable know,en_synonym,well society great good michael brown go rail get usher college life athletic scholarship brown killer like simpson find civilly liable know,1,False,False,False,False,True,True,False,False,False
"Bueno, la sociedad genial bien Michael Brown Go Rail Get Usher College Life Scholarship Athletic Scholarship Brown Killer como Simpson Encuentra saber civilmente saber saber",es_translation,well society great good michael brown go rail get usher college life athletic scholarship brown killer like simpson find civilly liable know,1,False,False,False,False,True,True,False,False,False
bien la société grand bien michael brun go rail get usher collège vie bourse spathship brown killer comme simpson trouver civially responsable sache,fr_translation,well society great good michael brown go rail get usher college life athletic scholarship brown killer like simpson find civilly liable know,1,False,False,False,False,True,True,False,False,False
Nun Gesellschaft Großer guter guter Michael Brown Go Rail Get Usher College Life Athletic Stipendium Brown Killer Like Simpson Find Civily Haft wissen wissen,de_translation,well society great good michael brown go rail get usher college life athletic scholarship brown killer like simpson find civilly liable know,1,False,False,False,False,True,True,False,False,False
video interesting stefan take clothe sexy case hard understand cop good record year service shoot teenager hand witness friend lie start protest snowball effect ensue watch video store show brown aggressive hard believe evidence huge error judgement fight police officer,en_original,video interesting stefan take clothe sexy case hard understand cop good record year service shoot teenager hand witness friend lie start protest snowball effect ensue watch video store show brown aggressive hard believe evidence huge error judgement fight police officer,0,False,False,False,False,False,False,False,False,False
Video Interesante Stefan Tomar ropa Caso sexy Hard Entendida Copia Buen año de disco Servicio Solicitud de adolescente Testigo de la mano Mentiendan la protesta Efecto de la bola de nieve Asegue ver la tienda de videos Mostrar Brown Hard crey de evidencia enorme Juicio de errores Fight Oficial de policía,es_translation,video interesting stefan take clothe sexy case hard understand cop good record year service shoot teenager hand witness friend lie start protest snowball effect ensue watch video store show brown aggressive hard believe evidence huge error judgement fight police officer,0,False,False,False,False,False,False,False,False,False
Vidéo intéressant Stefan Take Cashe Sexy Case Hard Comprendre flic Good Record Year Service ShooT Adolescent témoin Hand Friend Lie Start Protest Effet Snowball Entuue Watch Video Store Show Brown Aggressive Hard Believe Preuve Énorme erreur Jugement Jugement Fight Officier de police,fr_translation,video interesting stefan take clothe sexy case hard understand cop good record year service shoot teenager hand witness friend lie start protest snowball effect ensue watch video store show brown aggressive hard believe evidence huge error judgement fight police officer,0,False,False,False,False,False,False,False,False,False
Video interessant Stefan Nehmen Sie Kleidung sexy Fall Hart Verständnis Cop Good Record Year Service Shoot Shoot Teenager Handzeuge Freund Lüge Start Protest Snowball -Effekt Abschließend sehen Sie Videogeschäfte an.,de_translation,video interesting stefan take clothe sexy case hard understand cop good record year service shoot teenager hand witness friend lie start protest snowball effect ensue watch video store show brown aggressive hard believe evidence huge error judgement fight police officer,0,False,False,False,False,False,False,False,False,False
